id,by,author,time,time_ts,text,parent,deleted,dead,ranking,fake_time,fake_time_two_days,fake_time_2
4336551,,,1344033315,2012-08-03 22:35:15.000000 UTC,,4335205,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
751945,,,1249878434,2009-08-10 04:27:14.000000 UTC,,751765,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
774078,,,1250724820,2009-08-19 23:33:40.000000 UTC,,773322,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7363333,,,1394233616,2014-03-07 23:06:56.000000 UTC,,7363310,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2787302,,,1311193964,2011-07-20 20:32:44.000000 UTC,,2786583,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2458775,,,1303128937,2011-04-18 12:15:37.000000 UTC,,2458660,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3400124,,,1325087624,2011-12-28 15:53:44.000000 UTC,,3399659,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5075696,,,1358462236,2013-01-17 22:37:16.000000 UTC,,5075655,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5114261,,,1359094209,2013-01-25 06:10:09.000000 UTC,,5114226,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2846332,,,1312471582,2011-08-04 15:26:22.000000 UTC,,2846310,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2206398,,,1297434584,2011-02-11 14:29:44.000000 UTC,,2205556,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2934015,,,1314543236,2011-08-28 14:53:56.000000 UTC,,2933933,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9258198,,,1427219437,2015-03-24 17:50:37.000000 UTC,,9258021,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3089847,,,1318141675,2011-10-09 06:27:55.000000 UTC,,3089688,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2217749,,,1297706343,2011-02-14 17:59:03.000000 UTC,,2217743,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2295119,,,1299448158,2011-03-06 21:49:18.000000 UTC,,2293887,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9837547,,,1436170174,2015-07-06 08:09:34.000000 UTC,,9837532,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7544960,,,1396853088,2014-04-07 06:44:48.000000 UTC,,7544951,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
10182404,,,1441649554,2015-09-07 18:12:34.000000 UTC,,10181703,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3240110,,,1321389869,2011-11-15 20:44:29.000000 UTC,,3239929,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
10217192,,,1442261575,2015-09-14 20:12:55.000000 UTC,,10216828,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9410390,,,1429559016,2015-04-20 19:43:36.000000 UTC,,9410369,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5272028,,,1361664244,2013-02-24 00:04:04.000000 UTC,,5270187,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2815708,,,1311836222,2011-07-28 06:57:02.000000 UTC,,2815699,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5103921,,,1358960555,2013-01-23 17:02:35.000000 UTC,,5103779,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8643510,,,1416605732,2014-11-21 21:35:32.000000 UTC,,8643483,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7395530,,,1394749242,2014-03-13 22:20:42.000000 UTC,,7395116,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5754486,,,1369265858,2013-05-22 23:37:38.000000 UTC,,5754448,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7598113,,,1397659806,2014-04-16 14:50:06.000000 UTC,,7597782,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9235340,,,1426808314,2015-03-19 23:38:34.000000 UTC,,9234269,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3350398,,,1323832126,2011-12-14 03:08:46.000000 UTC,,3349658,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6137217,,,1375309482,2013-07-31 22:24:42.000000 UTC,,6137209,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9043921,,,1423829295,2015-02-13 12:08:15.000000 UTC,,9042400,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3500723,,,1327333691,2012-01-23 15:48:11.000000 UTC,,3500420,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9531835,,,1431439728,2015-05-12 14:08:48.000000 UTC,,9531802,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1946022,,,1290896021,2010-11-27 22:13:41.000000 UTC,,1945981,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3641366,,,1330391568,2012-02-28 01:12:48.000000 UTC,,3640176,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7792442,,,1400899261,2014-05-24 02:41:01.000000 UTC,,7792436,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6625533,,,1382942133,2013-10-28 06:35:33.000000 UTC,,6625343,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7795803,,,1401005399,2014-05-25 08:09:59.000000 UTC,,7795513,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2225607,,,1297843433,2011-02-16 08:03:53.000000 UTC,,2225368,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2540895,,,1305214298,2011-05-12 15:31:38.000000 UTC,,2540876,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2672558,,,1308534987,2011-06-20 01:56:27.000000 UTC,,2671168,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1448479,,,1277119476,2010-06-21 11:24:36.000000 UTC,,1447741,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6057433,,,1374066673,2013-07-17 13:11:13.000000 UTC,,6057297,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1012997,,,1261606385,2009-12-23 22:13:05.000000 UTC,,1012835,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7812626,,,1401308749,2014-05-28 20:25:49.000000 UTC,,7812077,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1392427,,,1275310065,2010-05-31 12:47:45.000000 UTC,,1392421,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6243285,,,1377002434,2013-08-20 12:40:34.000000 UTC,,6243083,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9607702,,,1432674883,2015-05-26 21:14:43.000000 UTC,,9607672,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4544729,,,1348078206,2012-09-19 18:10:06.000000 UTC,,4544673,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5848744,,,1370783241,2013-06-09 13:07:21.000000 UTC,,5848561,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3207296,,,1320687908,2011-11-07 17:45:08.000000 UTC,,3206437,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
200172,,,1211807779,2008-05-26 13:16:19.000000 UTC,,200165,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-03 03:11:50.000000 UTC
5537521,,,1365760787,2013-04-12 09:59:47.000000 UTC,,5537255,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7545494,,,1396863573,2014-04-07 09:39:33.000000 UTC,,7545133,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9476914,,,1430572328,2015-05-02 13:12:08.000000 UTC,,9476474,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6191437,,,1376149419,2013-08-10 15:43:39.000000 UTC,,6191335,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7279875,,,1393021558,2014-02-21 22:25:58.000000 UTC,,7279867,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6825513,,,1385859449,2013-12-01 00:57:29.000000 UTC,,6824606,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9564780,,,1431960961,2015-05-18 14:56:01.000000 UTC,,9563782,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2455829,,,1303031458,2011-04-17 09:10:58.000000 UTC,,2455721,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8717388,,,1418057314,2014-12-08 16:48:34.000000 UTC,,8715306,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4426578,,,1345792521,2012-08-24 07:15:21.000000 UTC,,4426559,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4335843,,,1344023633,2012-08-03 19:53:53.000000 UTC,,4335758,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8672240,,,1417210752,2014-11-28 21:39:12.000000 UTC,,8672229,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6975735,,,1388256361,2013-12-28 18:46:01.000000 UTC,,6975627,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6117702,,,1375038666,2013-07-28 19:11:06.000000 UTC,,6117679,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3972503,,,1337021034,2012-05-14 18:43:54.000000 UTC,,3972267,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7888010,,,1402653111,2014-06-13 09:51:51.000000 UTC,,7888007,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
10290705,,,1443451534,2015-09-28 14:45:34.000000 UTC,,10289486,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5935246,,,1372103577,2013-06-24 19:52:57.000000 UTC,,5935142,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6270066,,,1377383394,2013-08-24 22:29:54.000000 UTC,,6269909,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7329564,,,1393776812,2014-03-02 16:13:32.000000 UTC,,7326828,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3496010,,,1327219816,2012-01-22 08:10:16.000000 UTC,,3486133,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2128661,,,1295640328,2011-01-21 20:05:28.000000 UTC,,2127850,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7808353,,,1401250184,2014-05-28 04:09:44.000000 UTC,,7808259,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3754560,,,1332726542,2012-03-26 01:49:02.000000 UTC,,3753057,true,true,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8933016,,,1421977935,2015-01-23 01:52:15.000000 UTC,,8932835,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2326362,,,1300171968,2011-03-15 06:52:48.000000 UTC,,2326206,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9235557,,,1426811197,2015-03-20 00:26:37.000000 UTC,,9233216,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
10342033,,,1444162806,2015-10-06 20:20:06.000000 UTC,,10341907,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2387925,,,1301502446,2011-03-30 16:27:26.000000 UTC,,2387914,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3591547,,,1329249830,2012-02-14 20:03:50.000000 UTC,,3591490,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1813732,,,1287620515,2010-10-21 00:21:55.000000 UTC,,1813511,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2048323,,,1293612723,2010-12-29 08:52:03.000000 UTC,,2048322,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4322960,,,1343830552,2012-08-01 14:15:52.000000 UTC,,4321630,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8417965,,,1412626210,2014-10-06 20:10:10.000000 UTC,,8417635,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
315728,,,1222399518,2008-09-26 03:25:18.000000 UTC,,315621,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-03 03:11:50.000000 UTC
7373578,,,1394466466,2014-03-10 15:47:46.000000 UTC,,7373468,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5359420,,,1363051048,2013-03-12 01:17:28.000000 UTC,,5357431,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1800477,,,1287328025,2010-10-17 15:07:05.000000 UTC,,1800472,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2681735,,,1308717204,2011-06-22 04:33:24.000000 UTC,,2681700,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8237759,,,1409240605,2014-08-28 15:43:25.000000 UTC,,8237704,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5123754,,,1359279169,2013-01-27 09:32:49.000000 UTC,,5123745,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3340323,,,1323621198,2011-12-11 16:33:18.000000 UTC,,3340242,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2922590,,,1314222081,2011-08-24 21:41:21.000000 UTC,,2922563,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9336350,,,1428433906,2015-04-07 19:11:46.000000 UTC,,9335973,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5811996,,,1370247367,2013-06-03 08:16:07.000000 UTC,,5803212,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4849712,,,1354216869,2012-11-29 19:21:09.000000 UTC,,4849649,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4898027,,,1355126880,2012-12-10 08:08:00.000000 UTC,,4898019,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8359428,,,1411521817,2014-09-24 01:23:37.000000 UTC,,8359248,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1370111,,,1274523792,2010-05-22 10:23:12.000000 UTC,,1370108,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
482546,,,1234747772,2009-02-16 01:29:32.000000 UTC,,482545,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4683725,,,1350921470,2012-10-22 15:57:50.000000 UTC,,4683275,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4674118,,,1350662914,2012-10-19 16:08:34.000000 UTC,,4674102,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9244702,,,1426980521,2015-03-21 23:28:41.000000 UTC,,9244555,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5634794,,,1367355269,2013-04-30 20:54:29.000000 UTC,,5633889,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2462963,,,1303228284,2011-04-19 15:51:24.000000 UTC,,2462164,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
10052620,,,1439448680,2015-08-13 06:51:20.000000 UTC,,10051826,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3962799,,,1336798159,2012-05-12 04:49:19.000000 UTC,,3960921,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9524074,,,1431346278,2015-05-11 12:11:18.000000 UTC,,9524001,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4338462,,,1344088527,2012-08-04 13:55:27.000000 UTC,,4338435,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7238836,,,1392390141,2014-02-14 15:02:21.000000 UTC,,7238802,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7866555,,,1402276220,2014-06-09 01:10:20.000000 UTC,,7864073,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8094549,,,1406508644,2014-07-28 00:50:44.000000 UTC,,8094548,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6184417,,,1376037781,2013-08-09 08:43:01.000000 UTC,,6184410,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1919264,,,1290114642,2010-11-18 21:10:42.000000 UTC,,1917125,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6287958,,,1377662552,2013-08-28 04:02:32.000000 UTC,,6284658,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2028634,,,1292954380,2010-12-21 17:59:40.000000 UTC,,2028366,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7333922,,,1393857778,2014-03-03 14:42:58.000000 UTC,,7333760,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
533317,,,1238068727,2009-03-26 11:58:47.000000 UTC,,533288,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2000315,,,1292245564,2010-12-13 13:06:04.000000 UTC,,1997680,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2933251,,,1314504262,2011-08-28 04:04:22.000000 UTC,,2932969,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7406552,,,1394919004,2014-03-15 21:30:04.000000 UTC,,7404921,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
139522,,,1205811091,2008-03-18 03:31:31.000000 UTC,,139384,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-03 03:11:50.000000 UTC
10219113,,,1442295276,2015-09-15 05:34:36.000000 UTC,,10218315,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3175535,,,1320011665,2011-10-30 21:54:25.000000 UTC,,3174844,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2986380,,,1315818229,2011-09-12 09:03:49.000000 UTC,,2985902,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8700701,,,1417717076,2014-12-04 18:17:56.000000 UTC,,8700288,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9430677,,,1429833407,2015-04-23 23:56:47.000000 UTC,,9430242,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
739443,,,1249314999,2009-08-03 15:56:39.000000 UTC,,739418,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5909014,,,1371682827,2013-06-19 23:00:27.000000 UTC,,5908991,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2413292,,,1302047414,2011-04-05 23:50:14.000000 UTC,,2413147,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3982626,,,1337184545,2012-05-16 16:09:05.000000 UTC,,3982281,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8599899,,,1415852245,2014-11-13 04:17:25.000000 UTC,,8599645,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
501314,,,1236080042,2009-03-03 11:34:02.000000 UTC,,501209,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7180251,,,1391547909,2014-02-04 21:05:09.000000 UTC,,7180077,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
5155993,,,1359814394,2013-02-02 14:13:14.000000 UTC,,5155800,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3073980,,,1317783823,2011-10-05 03:03:43.000000 UTC,,3073959,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
10329534,,,1444008315,2015-10-05 01:25:15.000000 UTC,,10327728,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9408548,,,1429542295,2015-04-20 15:04:55.000000 UTC,,9407395,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7712912,,,1399500599,2014-05-07 22:09:59.000000 UTC,,7712298,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
8191129,,,1408326357,2014-08-18 01:45:57.000000 UTC,,8190951,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6298941,,,1377814003,2013-08-29 22:06:43.000000 UTC,,6298869,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
940725,,,1258144037,2009-11-13 20:27:17.000000 UTC,,940359,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6109925,,,1374865963,2013-07-26 19:12:43.000000 UTC,,6108647,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7327411,,,1393727547,2014-03-02 02:32:27.000000 UTC,,7325980,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9660412,,,1433436101,2015-06-04 16:41:41.000000 UTC,,9659773,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3922850,,,1336031912,2012-05-03 07:58:32.000000 UTC,,3922745,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9263240,,,1427294615,2015-03-25 14:43:35.000000 UTC,,9263177,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3096086,,,1318284389,2011-10-10 22:06:29.000000 UTC,,3096065,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
9057875,,,1424106786,2015-02-16 17:13:06.000000 UTC,,9057844,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6613545,,,1382725686,2013-10-25 18:28:06.000000 UTC,,6613074,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1608465,,,1281979953,2010-08-16 17:32:33.000000 UTC,,1607778,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7579101,,,1397335090,2014-04-12 20:38:10.000000 UTC,,7579002,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4635550,,,1349858019,2012-10-10 08:33:39.000000 UTC,,4611922,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1152836,,,1267178181,2010-02-26 09:56:21.000000 UTC,,1152092,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
6323252,,,1378237251,2013-09-03 19:40:51.000000 UTC,,6322224,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
553389,,,1239223202,2009-04-08 20:40:02.000000 UTC,,553369,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4602623,,,1349193377,2012-10-02 15:56:17.000000 UTC,,4602577,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7538392,,,1396730895,2014-04-05 20:48:15.000000 UTC,,7538281,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4831100,,,1353916849,2012-11-26 08:00:49.000000 UTC,,4829074,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7547469,,,1396888002,2014-04-07 16:26:42.000000 UTC,,7547376,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
7135368,,,1390884340,2014-01-28 04:45:40.000000 UTC,,7135288,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
721714,,,1248451566,2009-07-24 16:06:06.000000 UTC,,721651,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
3636445,,,1330283483,2012-02-26 19:11:23.000000 UTC,,3635795,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
4795016,,,1353089397,2012-11-16 18:09:57.000000 UTC,,4794459,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
1600097,,,1281674949,2010-08-13 04:49:09.000000 UTC,,1599843,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
2966381,,,1315330195,2011-09-06 17:29:55.000000 UTC,,2966369,true,,0,2022-11-04 23:24:53.000000 UTC,,2022-11-06 03:19:28.000000 UTC
